day,month_year,num0,num1,num2,num3,num4,num5,num6,num7,num8,num9,num10,num11,num12,num13,num14,num15,num16,num17,num18,num19
,2022-09-27,5,9,15,24,34,42,46,,,,,,,,,,,,,
,2022-09-27,6,7,13,15,16,40,49,,,,,,,,,,,,,
,2022-09-27,6,9,22,25,41,46,47,,,,,,,,,,,,,
,2022-09-27,6,13,17,35,38,41,48,,,,,,,,,,,,,
,2022-09-27,7,13,20,32,33,42,43,,,,,,,,,,,,,
,2022-09-27,8,9,14,24,27,34,40,,,,,,,,,,,,,
,2022-09-27,9,13,22,32,46,47,49,,,,,,,,,,,,,
,2022-09-27,12,13,27,30,32,33,39,,,,,,,,,,,,,
,2022-09-27,13,18,24,26,28,35,36,,,,,,,,,,,,,
,2022-09-27,14,16,20,23,24,26,44,,,,,,,,,,,,,
,2022-09-27,14,17,26,28,32,39,46,,,,,,,,,,,,,
,2022-09-27,15,19,21,23,34,40,44,,,,,,,,,,,,,
,2022-09-27,16,17,26,35,43,47,50,,,,,,,,,,,,,
,2022-09-27,17,25,26,36,45,48,50,,,,,,,,,,,,,
,2022-09-27,26,33,36,38,45,49,50,,,,,,,,,,,,,
,2022-09-30,9,14,36,37,38,40,48,26,,,,,,,,,,,,
,2022-09-30,1,4,13,17,27,33,39,,,,,,,,,,,,,
,2022-09-30,1,5,11,12,14,23,26,,,,,,,,,,,,,
,2022-09-30,1,6,24,27,30,33,38,,,,,,,,,,,,,
,2022-09-30,1,7,10,12,25,34,47,,,,,,,,,,,,,
,2022-09-30,1,15,22,26,29,31,42,,,,,,,,,,,,,
,2022-09-30,1,16,19,41,43,46,47,,,,,,,,,,,,,
,2022-09-30,1,24,26,31,34,46,48,,,,,,,,,,,,,
,2022-09-30,1,26,27,33,36,43,44,,,,,,,,,,,,,
,2022-09-30,2,3,13,17,28,34,49,,,,,,,,,,,,,
,2022-09-30,2,6,7,26,28,48,49,,,,,,,,,,,,,
,2022-09-30,2,8,12,17,18,46,47,,,,,,,,,,,,,
,2022-09-30,3,5,18,26,30,33,47,,,,,,,,,,,,,
,2022-09-30,3,9,29,37,39,43,50,,,,,,,,,,,,,
,2022-09-30,3,15,30,32,36,46,49,,,,,,,,,,,,,
,2022-09-30,4,5,7,12,25,31,38,,,,,,,,,,,,,
,2022-09-30,4,6,8,10,33,36,38,,,,,,,,,,,,,
,2022-09-30,4,7,18,24,28,32,42,,,,,,,,,,,,,
,2022-09-30,4,11,21,26,28,33,43,,,,,,,,,,,,,
,2022-09-30,4,21,30,31,34,39,47,,,,,,,,,,,,,
,2022-09-30,5,12,13,15,19,44,45,,,,,,,,,,,,,
,2022-09-30,5,22,28,32,39,49,50,,,,,,,,,,,,,
,2022-09-30,6,10,22,28,33,37,45,,,,,,,,,,,,,
,2022-09-30,6,14,23,36,38,39,49,,,,,,,,,,,,,
,2022-09-30,7,8,11,18,37,44,45,,,,,,,,,,,,,
,2022-09-30,7,9,14,23,42,47,50,,,,,,,,,,,,,
,2022-09-30,7,12,13,31,34,48,50,,,,,,,,,,,,,
,2022-09-30,7,15,22,26,34,41,48,,,,,,,,,,,,,
,2022-09-30,8,11,14,18,23,39,49,,,,,,,,,,,,,
,2022-09-30,8,14,19,22,26,28,42,,,,,,,,,,,,,
,2022-09-30,8,18,19,20,28,35,49,,,,,,,,,,,,,
,2022-09-30,9,12,21,29,39,46,49,,,,,,,,,,,,,
,2022-09-30,9,13,15,16,30,39,40,,,,,,,,,,,,,
,2022-09-30,9,16,23,30,38,47,50,,,,,,,,,,,,,
,2022-09-30,10,11,14,15,17,44,45,,,,,,,,,,,,,
,2022-09-30,12,13,14,21,31,46,47,,,,,,,,,,,,,
,2022-09-30,12,13,21,31,33,37,38,,,,,,,,,,,,,
,2022-09-30,13,16,20,22,27,33,39,,,,,,,,,,,,,
,2022-09-30,14,21,29,31,32,34,41,,,,,,,,,,,,,
,2022-09-30,18,21,22,34,38,41,49,,,,,,,,,,,,,
,2022-09-30,28,31,32,38,46,47,49,,,,,,,,,,,,,
,2022-10-04,10,18,21,22,37,40,46,25,,,,,,,,,,,,
,2022-10-04,1,5,6,12,13,15,26,,,,,,,,,,,,,
,2022-10-04,1,9,14,25,27,44,47,,,,,,,,,,,,,
,2022-10-04,1,10,13,25,26,31,36,,,,,,,,,,,,,
,2022-10-04,1,18,20,27,28,41,44,,,,,,,,,,,,,
,2022-10-04,2,3,6,26,44,45,49,,,,,,,,,,,,,
,2022-10-04,2,4,9,12,31,37,49,,,,,,,,,,,,,
,2022-10-04,2,5,11,22,27,34,38,,,,,,,,,,,,,
,2022-10-04,2,5,16,20,22,31,47,,,,,,,,,,,,,
,2022-10-04,2,6,10,18,29,35,50,,,,,,,,,,,,,
,2022-10-04,2,7,15,17,22,27,41,,,,,,,,,,,,,
,2022-10-04,2,10,21,42,43,48,50,,,,,,,,,,,,,
,2022-10-04,2,11,13,21,25,27,46,,,,,,,,,,,,,
,2022-10-04,2,13,15,18,33,35,42,,,,,,,,,,,,,
,2022-10-04,3,4,9,10,12,18,37,,,,,,,,,,,,,
,2022-10-04,3,7,16,28,31,45,49,,,,,,,,,,,,,
,2022-10-04,3,8,13,14,16,24,39,,,,,,,,,,,,,
,2022-10-04,3,12,16,22,23,26,33,,,,,,,,,,,,,
,2022-10-04,3,18,27,28,30,35,44,,,,,,,,,,,,,
,2022-10-04,4,7,14,16,37,39,46,,,,,,,,,,,,,
,2022-10-04,4,7,22,24,26,27,33,,,,,,,,,,,,,
,2022-10-04,4,12,16,17,38,41,42,,,,,,,,,,,,,
,2022-10-04,5,9,17,20,29,31,35,,,,,,,,,,,,,
,2022-10-04,5,11,24,26,31,35,44,,,,,,,,,,,,,
,2022-10-04,5,11,30,35,40,42,46,,,,,,,,,,,,,
,2022-10-04,5,20,23,31,37,40,43,,,,,,,,,,,,,
,2022-10-04,6,14,20,27,36,40,49,,,,,,,,,,,,,
,2022-10-04,6,17,18,34,36,42,46,,,,,,,,,,,,,
,2022-10-04,7,8,11,22,29,30,39,,,,,,,,,,,,,
,2022-10-04,7,9,14,15,26,37,38,,,,,,,,,,,,,
,2022-10-04,7,17,23,24,38,39,49,,,,,,,,,,,,,
,2022-10-04,8,11,13,20,26,28,36,,,,,,,,,,,,,
,2022-10-04,8,16,20,25,27,36,40,,,,,,,,,,,,,
,2022-10-04,11,12,20,23,36,46,50,,,,,,,,,,,,,
,2022-10-04,11,14,15,22,27,35,49,,,,,,,,,,,,,
,2022-10-04,11,24,31,34,38,44,45,,,,,,,,,,,,,
,2022-10-04,12,13,14,17,33,36,42,,,,,,,,,,,,,
,2022-10-04,13,14,21,38,44,45,50,,,,,,,,,,,,,
,2022-10-04,13,15,17,19,21,26,32,,,,,,,,,,,,,
,2022-10-04,13,22,23,30,34,39,46,,,,,,,,,,,,,
,2022-10-04,14,21,22,28,33,37,50,,,,,,,,,,,,,
,2022-10-04,15,16,18,19,28,46,48,,,,,,,,,,,,,
,2022-10-04,15,21,25,30,32,34,35,,,,,,,,,,,,,
,2022-10-04,16,18,23,28,30,37,46,,,,,,,,,,,,,
,2022-10-04,16,22,24,37,39,41,47,,,,,,,,,,,,,
,2022-10-04,17,25,27,30,32,40,47,,,,,,,,,,,,,
,2022-10-04,20,25,27,31,33,35,43,,,,,,,,,,,,,
,2022-10-04,21,23,29,31,39,43,48,,,,,,,,,,,,,
,2022-10-04,23,26,27,30,31,36,44,,,,,,,,,,,,,
,2022-10-07,7,23,28,31,32,39,40,2,,,,,,,,,,,,
,2022-10-07,1,2,14,17,20,38,49,,,,,,,,,,,,,
,2022-10-07,1,4,17,18,44,45,49,,,,,,,,,,,,,
,2022-10-07,1,5,6,16,18,25,45,,,,,,,,,,,,,
,2022-10-07,1,7,13,14,27,41,50,,,,,,,,,,,,,
,2022-10-07,1,7,14,20,34,40,46,,,,,,,,,,,,,
,2022-10-07,1,7,25,32,34,42,44,,,,,,,,,,,,,
,2022-10-07,1,8,9,23,36,41,46,,,,,,,,,,,,,
,2022-10-07,1,9,19,21,38,42,43,,,,,,,,,,,,,
,2022-10-07,1,13,19,22,26,31,45,,,,,,,,,,,,,
,2022-10-07,1,14,17,18,26,37,39,,,,,,,,,,,,,
,2022-10-07,1,15,34,35,40,48,49,,,,,,,,,,,,,
,2022-10-07,2,3,8,17,35,41,45,,,,,,,,,,,,,
,2022-10-07,2,5,8,29,43,45,46,,,,,,,,,,,,,
,2022-10-07,2,5,27,28,29,34,49,,,,,,,,,,,,,
,2022-10-07,2,6,9,11,21,30,50,,,,,,,,,,,,,
,2022-10-07,2,10,21,28,30,35,48,,,,,,,,,,,,,
,2022-10-07,2,14,19,23,38,41,50,,,,,,,,,,,,,
,2022-10-07,2,15,17,26,31,42,49,,,,,,,,,,,,,
,2022-10-07,3,4,6,19,31,36,46,,,,,,,,,,,,,
,2022-10-07,3,5,7,10,15,30,31,,,,,,,,,,,,,
,2022-10-07,3,6,7,10,36,47,49,,,,,,,,,,,,,
,2022-10-07,3,10,11,31,35,39,47,,,,,,,,,,,,,
,2022-10-07,3,10,19,23,26,31,42,,,,,,,,,,,,,
,2022-10-07,3,11,12,22,25,31,41,,,,,,,,,,,,,
,2022-10-07,3,13,23,26,37,48,50,,,,,,,,,,,,,
,2022-10-07,3,20,21,25,33,34,35,,,,,,,,,,,,,
,2022-10-07,4,8,11,29,32,40,45,,,,,,,,,,,,,
,2022-10-07,5,6,7,8,34,45,48,,,,,,,,,,,,,
,2022-10-07,5,6,9,38,45,47,49,,,,,,,,,,,,,
,2022-10-07,5,7,9,10,21,34,39,,,,,,,,,,,,,
,2022-10-07,5,7,12,13,17,38,47,,,,,,,,,,,,,
,2022-10-07,5,10,14,15,23,28,40,,,,,,,,,,,,,
,2022-10-07,5,10,14,18,26,27,48,,,,,,,,,,,,,
,2022-10-07,5,13,18,21,35,42,44,,,,,,,,,,,,,
,2022-10-07,5,14,23,35,42,44,47,,,,,,,,,,,,,
,2022-10-07,6,8,16,21,42,43,44,,,,,,,,,,,,,
,2022-10-07,6,8,16,39,44,46,47,,,,,,,,,,,,,
,2022-10-07,6,10,18,33,36,37,42,,,,,,,,,,,,,
,2022-10-07,6,12,19,21,32,37,50,,,,,,,,,,,,,
,2022-10-07,6,15,22,26,32,35,38,,,,,,,,,,,,,
,2022-10-07,7,9,23,33,35,37,49,,,,,,,,,,,,,
,2022-10-07,7,18,23,31,37,42,47,,,,,,,,,,,,,
,2022-10-07,8,18,26,29,31,40,43,,,,,,,,,,,,,
,2022-10-07,9,18,19,21,29,38,42,,,,,,,,,,,,,
,2022-10-07,9,22,37,38,39,41,49,,,,,,,,,,,,,
,2022-10-07,11,12,21,23,33,34,36,,,,,,,,,,,,,
,2022-10-07,11,32,38,41,42,43,49,,,,,,,,,,,,,
,2022-10-07,12,15,18,22,31,45,48,,,,,,,,,,,,,
,2022-10-07,12,27,29,35,36,41,44,,,,,,,,,,,,,
,2022-10-07,13,20,27,37,38,45,46,,,,,,,,,,,,,
,2022-10-07,13,21,30,31,35,41,43,,,,,,,,,,,,,
,2022-10-07,15,16,18,21,29,30,48,,,,,,,,,,,,,
,2022-10-07,16,20,31,32,39,40,48,,,,,,,,,,,,,
,2022-10-07,17,18,19,31,35,41,47,,,,,,,,,,,,,
,2022-10-07,18,29,31,36,40,46,47,,,,,,,,,,,,,
,2022-10-07,23,24,29,40,42,46,49,,,,,,,,,,,,,
,2022-10-07,25,30,35,36,39,43,50,,,,,,,,,,,,,
,2022-10-11,3,19,33,36,39,40,42,44,,,,,,,,,,,,
,2022-10-11,1,2,17,31,35,36,46,,,,,,,,,,,,,
,2022-10-11,1,2,29,34,37,38,43,,,,,,,,,,,,,
,2022-10-11,1,4,9,20,23,32,41,,,,,,,,,,,,,
,2022-10-11,1,4,11,15,18,43,49,,,,,,,,,,,,,
,2022-10-11,1,8,15,16,18,33,38,,,,,,,,,,,,,
,2022-10-11,1,9,21,33,38,45,50,,,,,,,,,,,,,
,2022-10-11,1,13,16,24,35,39,44,,,,,,,,,,,,,
,2022-10-11,1,20,21,28,33,43,46,,,,,,,,,,,,,
,2022-10-11,1,20,24,27,41,46,48,,,,,,,,,,,,,
,2022-10-11,2,4,5,10,13,18,40,,,,,,,,,,,,,
,2022-10-11,2,9,21,23,39,45,48,,,,,,,,,,,,,
,2022-10-11,2,12,18,21,22,32,37,,,,,,,,,,,,,
,2022-10-11,2,14,15,21,26,39,46,,,,,,,,,,,,,
,2022-10-11,3,6,25,32,39,40,49,,,,,,,,,,,,,
,2022-10-11,3,8,18,21,24,28,31,,,,,,,,,,,,,
,2022-10-11,3,10,12,16,38,40,50,,,,,,,,,,,,,
,2022-10-11,3,11,23,30,42,47,50,,,,,,,,,,,,,
,2022-10-11,3,13,26,30,34,39,45,,,,,,,,,,,,,
,2022-10-11,3,14,22,30,39,44,46,,,,,,,,,,,,,
,2022-10-11,3,16,20,26,28,30,50,,,,,,,,,,,,,
,2022-10-11,4,5,9,19,27,31,36,,,,,,,,,,,,,
,2022-10-11,4,6,7,9,14,15,50,,,,,,,,,,,,,
,2022-10-11,4,7,22,25,26,30,43,,,,,,,,,,,,,
,2022-10-11,4,9,18,28,29,30,36,,,,,,,,,,,,,
,2022-10-11,4,13,21,22,25,31,40,,,,,,,,,,,,,
,2022-10-11,4,18,26,29,31,34,38,,,,,,,,,,,,,
,2022-10-11,5,6,8,9,10,14,24,,,,,,,,,,,,,
,2022-10-11,5,11,17,23,28,35,42,,,,,,,,,,,,,
,2022-10-11,5,12,17,19,24,39,50,,,,,,,,,,,,,
,2022-10-11,5,12,17,20,37,47,50,,,,,,,,,,,,,
,2022-10-11,5,17,27,31,41,43,44,,,,,,,,,,,,,
,2022-10-11,6,7,14,15,21,47,49,,,,,,,,,,,,,
,2022-10-11,6,10,11,23,24,34,43,,,,,,,,,,,,,
,2022-10-11,6,13,24,36,37,40,47,,,,,,,,,,,,,
,2022-10-11,6,26,29,34,40,43,45,,,,,,,,,,,,,
,2022-10-11,7,8,21,23,30,39,44,,,,,,,,,,,,,
,2022-10-11,7,8,22,32,43,46,49,,,,,,,,,,,,,
,2022-10-11,7,11,21,22,26,47,48,,,,,,,,,,,,,
,2022-10-11,7,11,22,27,33,38,41,,,,,,,,,,,,,
,2022-10-11,8,12,16,33,38,40,48,,,,,,,,,,,,,
,2022-10-11,8,15,26,31,34,43,45,,,,,,,,,,,,,
